Order ID,Order Date,Month,Customer ID,Region,Channel,Category,Product,Quantity,Unit Price,Unit Cost,Discount,Revenue,Cost,Profit,Rating,Returned
ORD-00311,2025-07-25,2025-07,CUS-0014,London,Online,Beauty,Skin Care Set,4,46.86,18,0.15,159.32,72,87.32,4.1,No
ORD-00866,2025-07-26,2025-07,CUS-0249,Midlands,Store,Beauty,Skin Care Set,4,45.66,18,0.15,155.24,72,83.24,4,No
ORD-00672,2025-07-26,2025-07,CUS-0364,London,Store,Beauty,Skin Care Set,3,45.87,18,0.05,130.73,54,76.73,4.7,No
ORD-00591,2025-07-27,2025-07,CUS-0347,Scotland,Store,Beauty,Hair Dryer,4,58.58,29,0.15,199.17,116,83.17,3.6,No
ORD-00469,2025-07-28,2025-07,CUS-0556,North East,Online,Sports,Running Shoes,1,79.12,38,0,79.12,38,41.12,5,No
ORD-00851,2025-07-29,2025-07,CUS-0084,South East,Online,Home,Desk Lamp,5,34.58,17,0.15,146.96,85,61.96,4.9,No
ORD-00555,2025-07-29,2025-07,CUS-0076,South West,Marketplace,Fashion,Winter Jacket,5,93.06,46,0.05,442.04,230,212.04,5,No
ORD-00622,2025-07-30,2025-07,CUS-0245,South West,Marketplace,Sports,Yoga Mat,1,30.52,12,0,30.52,12,18.52,5,No
ORD-00882,2025-07-30,2025-07,CUS-0020,South West,Store,Electronics,Smart Watch,4,157.25,92,0,629,368,261,5,Yes
ORD-00893,2025-07-30,2025-07,CUS-0463,Scotland,Marketplace,Fashion,Winter Jacket,3,91.24,46,0,273.72,138,135.72,4.8,No
ORD-00968,2025-07-31,2025-07,CUS-0419,South West,Online,Home,Desk Lamp,5,33.56,17,0,167.8,85,82.8,4.5,No
ORD-01071,2025-08-01,2025-08,CUS-0490,South East,Marketplace,Home,Coffee Maker,5,77.86,41,0,389.3,205,184.3,4,No
ORD-01573,2025-08-01,2025-08,CUS-0295,North West,Store,Fashion,Classic Trainers,3,68.81,32,0.15,175.47,96,79.47,3.7,No
ORD-01715,2025-08-02,2025-08,CUS-0151,North West,Marketplace,Books,Data Analytics Handbook,2,40.07,14,0.15,68.12,28,40.12,3.3,No
ORD-00793,2025-08-02,2025-08,CUS-0422,Wales,Marketplace,Beauty,Skin Care Set,5,43.16,18,0.05,205.01,90,115.01,5,No
ORD-00842,2025-08-02,2025-08,CUS-0569,South East,Store,Home,Air Fryer,4,116.58,69,0.1,419.69,276,143.69,4.4,No
ORD-00583,2025-08-02,2025-08,CUS-0483,Scotland,Store,Electronics,Bluetooth Speaker,5,62.11,34,0.05,295.02,170,125.02,3.7,No
ORD-01288,2025-08-02,2025-08,CUS-0430,Scotland,Online,Books,Data Analytics Handbook,1,40.99,14,0,40.99,14,26.99,5,No
ORD-01588,2025-08-02,2025-08,CUS-0358,Midlands,Marketplace,Fashion,Winter Jacket,4,92.56,46,0,370.24,184,186.24,3.6,No
ORD-01466,2025-08-03,2025-08,CUS-0578,South East,Marketplace,Sports,Yoga Mat,5,30.39,12,0.2,121.56,60,61.56,4.3,No
ORD-01561,2025-08-03,2025-08,CUS-0294,South West,Store,Electronics,Smart Watch,3,163.08,92,0.1,440.32,276,164.32,5,Yes
ORD-00969,2025-08-03,2025-08,CUS-0424,Wales,Online,Beauty,Hair Dryer,5,57.89,29,0.15,246.03,145,101.03,4.4,No
ORD-01216,2025-08-04,2025-08,CUS-0146,North West,Store,Fashion,Backpack,5,51.1,21,0.15,217.18,105,112.18,4.6,No
ORD-00707,2025-08-04,2025-08,CUS-0253,South West,Marketplace,Fashion,Winter Jacket,5,98.79,46,0.05,469.25,230,239.25,3.7,No
ORD-01513,2025-08-04,2025-08,CUS-0065,Midlands,Online,Books,Data Analytics Handbook,2,39.8,14,0,79.6,28,51.6,5,No
ORD-00647,2025-08-04,2025-08,CUS-0364,Scotland,Store,Sports,Yoga Mat,2,29.89,12,0,59.78,24,35.78,5,Yes
ORD-00090,2025-08-04,2025-08,CUS-0559,South West,Marketplace,Fashion,Backpack,3,48.54,21,0,145.62,63,82.62,4.7,No
ORD-00284,2025-08-05,2025-08,CUS-0004,Wales,Marketplace,Electronics,Wireless Headphones,3,88.39,48,0.15,225.39,144,81.39,4.3,No
ORD-01352,2025-08-05,2025-08,CUS-0456,North East,Online,Electronics,Wireless Headphones,2,91.04,48,0,182.08,96,86.08,4.6,No
ORD-00253,2025-08-05,2025-08,CUS-0210,London,Marketplace,Sports,Running Shoes,4,81.25,38,0.1,292.5,152,140.5,3.8,No
ORD-00460,2025-08-05,2025-08,CUS-0257,North East,Store,Fashion,Classic Trainers,2,69.19,32,0,138.38,64,74.38,3.9,No
ORD-01632,2025-08-05,2025-08,CUS-0475,Wales,Store,Fashion,Backpack,1,51.81,21,0.15,44.04,21,23.04,4.3,No
ORD-01206,2025-08-06,2025-08,CUS-0342,South West,Store,Beauty,Hair Dryer,4,59.39,29,0.05,225.68,116,109.68,3.8,No
ORD-01540,2025-08-06,2025-08,CUS-0536,South East,Store,Electronics,Smart Watch,4,154.84,92,0.15,526.46,368,158.46,5,No
ORD-00864,2025-08-07,2025-08,CUS-0073,Wales,Marketplace,Electronics,Smart Watch,1,157.04,92,0,157.04,92,65.04,3.4,No
ORD-00410,2025-08-07,2025-08,CUS-0055,South East,Online,Home,Coffee Maker,5,75.83,41,0.2,303.32,205,98.32,4.3,No
ORD-01454,2025-08-08,2025-08,CUS-0268,Midlands,Marketplace,Beauty,Hair Dryer,2,61.06,29,0.1,109.91,58,51.91,5,No
ORD-00324,2025-08-08,2025-08,CUS-0240,North East,Marketplace,Home,Coffee Maker,3,73.31,41,0,219.93,123,96.93,4,Yes
ORD-00495,2025-08-08,2025-08,CUS-0392,South East,Marketplace,Electronics,Bluetooth Speaker,1,63.12,34,0,63.12,34,29.12,4,No
ORD-01060,2025-08-08,2025-08,CUS-0432,Midlands,Marketplace,Home,Air Fryer,2,121.92,69,0,243.84,138,105.84,4.7,No
ORD-00488,2025-08-08,2025-08,CUS-0496,South East,Online,Electronics,Wireless Headphones,1,92.58,48,0,92.58,48,44.58,4.3,No
ORD-00197,2025-08-08,2025-08,CUS-0219,Scotland,Marketplace,Sports,Yoga Mat,1,30.07,12,0,30.07,12,18.07,4.2,Yes
ORD-00715,2025-08-10,2025-08,CUS-0448,Scotland,Online,Sports,Fitness Tracker,2,52.94,27,0.2,84.7,54,30.7,4.6,No
ORD-00033,2025-08-10,2025-08,CUS-0390,South East,Online,Electronics,Smart Watch,5,160.91,92,0.15,683.87,460,223.87,4.8,No
ORD-00122,2025-08-10,2025-08,CUS-0497,Midlands,Store,Books,Business Intelligence Guide,4,33.38,12,0,133.52,48,85.52,3.6,No
ORD-00802,2025-08-11,2025-08,CUS-0062,London,Marketplace,Books,Business Intelligence Guide,2,34.06,12,0.05,64.71,24,40.71,3.6,No
ORD-01336,2025-08-11,2025-08,CUS-0548,South West,Store,Beauty,Hair Dryer,2,60.97,29,0.15,103.65,58,45.65,3.8,No
ORD-01033,2025-08-11,2025-08,CUS-0532,London,Store,Home,Desk Lamp,1,34.99,17,0.05,33.24,17,16.24,4.1,No
ORD-00763,2025-08-12,2025-08,CUS-0513,South West,Marketplace,Books,Business Intelligence Guide,3,33.62,12,0.05,95.82,36,59.82,4.8,No
ORD-00233,2025-08-13,2025-08,CUS-0506,London,Online,Fashion,Backpack,4,50.79,21,0.15,172.69,84,88.69,4.6,No
ORD-00814,2025-08-13,2025-08,CUS-0098,London,Marketplace,Sports,Fitness Tracker,1,53.81,27,0.2,43.05,27,16.05,4.9,No
ORD-00717,2025-08-14,2025-08,CUS-0043,South West,Marketplace,Electronics,Bluetooth Speaker,4,67.52,34,0,270.08,136,134.08,5,No
ORD-01711,2025-08-14,2025-08,CUS-0086,South East,Store,Beauty,Hair Dryer,4,57.13,29,0.15,194.24,116,78.24,3.7,No
ORD-00883,2025-08-14,2025-08,CUS-0375,North East,Online,Fashion,Backpack,4,51.16,21,0,204.64,84,120.64,3.4,No
ORD-00860,2025-08-15,2025-08,CUS-0582,Midlands,Store,Sports,Yoga Mat,5,29.26,12,0.1,131.67,60,71.67,4,No
ORD-01210,2025-08-15,2025-08,CUS-0518,North East,Marketplace,Books,Data Analytics Handbook,5,39.63,14,0.1,178.34,70,108.34,4.6,No
ORD-00352,2025-08-16,2025-08,CUS-0035,Wales,Online,Home,Coffee Maker,4,72.69,41,0,290.76,164,126.76,4.6,No
ORD-00390,2025-08-16,2025-08,CUS-0158,North West,Online,Books,Data Analytics Handbook,5,40.99,14,0.1,184.46,70,114.46,4.6,No
ORD-00999,2025-08-16,2025-08,CUS-0505,Wales,Marketplace,Fashion,Backpack,3,50.66,21,0.15,129.18,63,66.18,3.6,No
ORD-01482,2025-08-17,2025-08,CUS-0298,Midlands,Marketplace,Fashion,Winter Jacket,3,99.04,46,0.1,267.41,138,129.41,4.7,No
ORD-00312,2025-08-18,2025-08,CUS-0205,Midlands,Marketplace,Beauty,Hair Dryer,1,59.28,29,0.2,47.42,29,18.42,4.6,Yes
ORD-00746,2025-08-18,2025-08,CUS-0368,South West,Marketplace,Fashion,Classic Trainers,2,67.76,32,0,135.52,64,71.52,5,No
ORD-00250,2025-08-19,2025-08,CUS-0395,South East,Marketplace,Beauty,Skin Care Set,5,46.51,18,0.1,209.3,90,119.3,3.8,No
ORD-00546,2025-08-19,2025-08,CUS-0199,South East,Online,Home,Coffee Maker,5,74.37,41,0.1,334.67,205,129.67,4.9,No
ORD-00148,2025-08-20,2025-08,CUS-0119,Midlands,Store,Fashion,Winter Jacket,4,90.82,46,0.15,308.79,184,124.79,4.9,No
ORD-01065,2025-08-22,2025-08,CUS-0063,London,Marketplace,Electronics,Wireless Headphones,4,90.68,48,0.1,326.45,192,134.45,4.9,No
ORD-01478,2025-08-22,2025-08,CUS-0393,London,Store,Electronics,Smart Watch,3,155.66,92,0,466.98,276,190.98,4.4,No
ORD-01186,2025-08-24,2025-08,CUS-0241,South East,Store,Electronics,Wireless Headphones,4,90.08,48,0.2,288.26,192,96.26,4.6,Yes
ORD-00592,2025-08-25,2025-08,CUS-0292,Scotland,Online,Electronics,Bluetooth Speaker,4,65.36,34,0.1,235.3,136,99.3,4.9,No
ORD-00960,2025-08-25,2025-08,CUS-0513,Midlands,Marketplace,Fashion,Classic Trainers,4,71.1,32,0,284.4,128,156.4,4.1,No
ORD-01228,2025-08-25,2025-08,CUS-0047,London,Marketplace,Sports,Yoga Mat,4,28.68,12,0,114.72,48,66.72,4.1,Yes
ORD-00688,2025-08-25,2025-08,CUS-0323,Wales,Store,Home,Coffee Maker,1,77.6,41,0.05,73.72,41,32.72,4.5,Yes
ORD-01119,2025-08-26,2025-08,CUS-0027,South East,Online,Fashion,Classic Trainers,5,70.73,32,0.05,335.97,160,175.97,4.3,No
ORD-00055,2025-08-27,2025-08,CUS-0405,Midlands,Marketplace,Sports,Running Shoes,1,80.41,38,0,80.41,38,42.41,3.8,No
ORD-00147,2025-08-27,2025-08,CUS-0065,South West,Marketplace,Electronics,Smart Watch,3,167.34,92,0.1,451.82,276,175.82,3.2,No
ORD-00719,2025-08-28,2025-08,CUS-0069,London,Online,Electronics,Bluetooth Speaker,4,66.4,34,0,265.6,136,129.6,3.6,No
ORD-01250,2025-08-28,2025-08,CUS-0352,Midlands,Marketplace,Sports,Yoga Mat,1,28.73,12,0,28.73,12,16.73,3.9,No
ORD-00919,2025-08-29,2025-08,CUS-0123,South West,Marketplace,Sports,Fitness Tracker,4,52.52,27,0.2,168.06,108,60.06,3.4,No
ORD-01468,2025-08-30,2025-08,CUS-0408,Scotland,Marketplace,Home,Desk Lamp,4,35.2,17,0,140.8,68,72.8,4.4,Yes
ORD-01551,2025-08-30,2025-08,CUS-0525,South East,Store,Books,Business Intelligence Guide,5,35.35,12,0.1,159.08,60,99.08,3.9,No
ORD-00453,2025-08-30,2025-08,CUS-0613,Scotland,Marketplace,Electronics,Wireless Headphones,4,88.69,48,0.2,283.81,192,91.81,5,No
ORD-00732,2025-08-31,2025-08,CUS-0538,Wales,Marketplace,Electronics,Wireless Headphones,1,88.57,48,0.15,75.28,48,27.28,4.2,No
ORD-01257,2025-08-31,2025-08,CUS-0548,Midlands,Online,Sports,Fitness Tracker,5,53.83,27,0,269.15,135,134.15,3.8,No
ORD-01189,2025-09-01,2025-09,CUS-0280,Midlands,Marketplace,Electronics,Bluetooth Speaker,2,62.44,34,0.05,118.64,68,50.64,4.9,Yes
ORD-01264,2025-09-01,2025-09,CUS-0155,South West,Store,Electronics,Smart Watch,5,164.8,92,0,824,460,364,3.3,No
ORD-00751,2025-09-01,2025-09,CUS-0325,Wales,Online,Books,Data Analytics Handbook,4,40.88,14,0.05,155.34,56,99.34,4.1,No
ORD-00168,2025-09-01,2025-09,CUS-0007,Scotland,Store,Sports,Yoga Mat,1,31.31,12,0.1,28.18,12,16.18,3.4,No
ORD-00749,2025-09-02,2025-09,CUS-0535,South West,Store,Beauty,Skin Care Set,1,46.22,18,0.2,36.98,18,18.98,4.6,No
ORD-00532,2025-09-02,2025-09,CUS-0358,Wales,Store,Beauty,Skin Care Set,5,43.23,18,0.15,183.73,90,93.73,5,Yes
ORD-00010,2025-09-03,2025-09,CUS-0536,Wales,Store,Home,Desk Lamp,2,34.49,17,0,68.98,34,34.98,4.5,No
ORD-01005,2025-09-03,2025-09,CUS-0324,Midlands,Online,Beauty,Hair Dryer,2,58.35,29,0.1,105.03,58,47.03,4.8,No
ORD-00666,2025-09-04,2025-09,CUS-0119,South West,Store,Electronics,Smart Watch,3,155.94,92,0,467.82,276,191.82,4.4,No
ORD-01146,2025-09-04,2025-09,CUS-0517,South West,Store,Beauty,Skin Care Set,1,44.32,18,0,44.32,18,26.32,3.8,No
ORD-00473,2025-09-04,2025-09,CUS-0498,South East,Marketplace,Home,Coffee Maker,4,73.96,41,0.1,266.26,164,102.26,5,No
ORD-00710,2025-09-04,2025-09,CUS-0019,Midlands,Marketplace,Fashion,Winter Jacket,5,96.47,46,0.05,458.23,230,228.23,5,No
ORD-00350,2025-09-05,2025-09,CUS-0418,Wales,Store,Books,Data Analytics Handbook,2,41.61,14,0.15,70.74,28,42.74,4.5,No
ORD-01199,2025-09-05,2025-09,CUS-0391,North East,Online,Books,Data Analytics Handbook,3,38.99,14,0,116.97,42,74.97,4.7,No
ORD-01608,2025-09-05,2025-09,CUS-0260,Wales,Online,Beauty,Skin Care Set,5,45.94,18,0,229.7,90,139.7,4.6,No
ORD-00876,2025-09-06,2025-09,CUS-0324,South East,Online,Sports,Yoga Mat,1,28.74,12,0,28.74,12,16.74,4.4,No
ORD-00808,2025-09-06,2025-09,CUS-0037,South East,Store,Home,Desk Lamp,2,36.39,17,0.15,61.86,34,27.86,3.4,Yes
ORD-01499,2025-09-06,2025-09,CUS-0297,London,Online,Fashion,Classic Trainers,1,67.77,32,0.05,64.38,32,32.38,3.9,No
ORD-00281,2025-09-06,2025-09,CUS-0145,Scotland,Online,Home,Desk Lamp,1,34.43,17,0,34.43,17,17.43,3.8,No
ORD-00993,2025-09-07,2025-09,CUS-0334,South East,Marketplace,Electronics,Bluetooth Speaker,4,67.74,34,0.2,216.77,136,80.77,5,No
ORD-00092,2025-09-07,2025-09,CUS-0274,North West,Online,Home,Coffee Maker,5,75.98,41,0.1,341.91,205,136.91,3.5,No
ORD-00043,2025-09-07,2025-09,CUS-0400,Wales,Online,Sports,Running Shoes,1,80.46,38,0,80.46,38,42.46,3.7,No
ORD-00320,2025-09-07,2025-09,CUS-0139,South West,Store,Home,Coffee Maker,4,73.62,41,0.15,250.31,164,86.31,4.6,No
ORD-00673,2025-09-08,2025-09,CUS-0191,South West,Marketplace,Electronics,Smart Watch,2,156.8,92,0.05,297.92,184,113.92,5,No
ORD-00089,2025-09-08,2025-09,CUS-0384,Midlands,Marketplace,Home,Air Fryer,1,119.06,69,0.15,101.2,69,32.2,4.6,No
ORD-00136,2025-09-08,2025-09,CUS-0548,Wales,Marketplace,Books,Data Analytics Handbook,3,38.4,14,0.05,109.44,42,67.44,3.6,No
ORD-00300,2025-09-09,2025-09,CUS-0481,London,Marketplace,Home,Coffee Maker,4,78.01,41,0,312.04,164,148.04,4.2,No
ORD-00871,2025-09-09,2025-09,CUS-0051,North West,Marketplace,Electronics,Smart Watch,5,163.52,92,0.2,654.08,460,194.08,4.2,No
ORD-00613,2025-09-09,2025-09,CUS-0164,North East,Store,Sports,Fitness Tracker,4,52.9,27,0.15,179.86,108,71.86,4.7,No
ORD-00038,2025-09-10,2025-09,CUS-0314,South East,Store,Beauty,Hair Dryer,5,62.96,29,0.2,251.84,145,106.84,3.7,No
ORD-01133,2025-09-10,2025-09,CUS-0429,Wales,Marketplace,Electronics,Wireless Headphones,5,86.76,48,0,433.8,240,193.8,3.5,No
ORD-00176,2025-09-11,2025-09,CUS-0603,North East,Marketplace,Home,Air Fryer,5,118.31,69,0.2,473.24,345,128.24,4.3,Yes
ORD-00272,2025-09-11,2025-09,CUS-0320,Midlands,Marketplace,Sports,Yoga Mat,3,29.32,12,0.1,79.16,36,43.16,3.5,No
ORD-00384,2025-09-11,2025-09,CUS-0039,Midlands,Store,Sports,Yoga Mat,4,30.31,12,0,121.24,48,73.24,3.9,No
ORD-01190,2025-09-11,2025-09,CUS-0484,South West,Marketplace,Electronics,Smart Watch,5,167.53,92,0,837.65,460,377.65,3.9,No
ORD-01775,2025-09-11,2025-09,CUS-0264,Wales,Store,Electronics,Bluetooth Speaker,1,66.42,34,0,66.42,34,32.42,4.5,Yes
ORD-01296,2025-09-12,2025-09,CUS-0281,North East,Marketplace,Home,Coffee Maker,5,78.15,41,0.15,332.14,205,127.14,3.8,No
ORD-01321,2025-09-12,2025-09,CUS-0389,South West,Online,Electronics,Smart Watch,2,152.64,92,0,305.28,184,121.28,4.7,No
ORD-01536,2025-09-12,2025-09,CUS-0606,Scotland,Online,Sports,Fitness Tracker,3,54.41,27,0.2,130.58,81,49.58,3.7,No
ORD-01277,2025-09-12,2025-09,CUS-0541,Midlands,Marketplace,Home,Coffee Maker,2,75.54,41,0.2,120.86,82,38.86,4.3,No
ORD-01567,2025-09-12,2025-09,CUS-0382,Wales,Online,Electronics,Bluetooth Speaker,1,65.58,34,0.2,52.46,34,18.46,4.2,No
ORD-01161,2025-09-13,2025-09,CUS-0203,South East,Store,Books,Business Intelligence Guide,1,33.38,12,0,33.38,12,21.38,3.2,No
ORD-01792,2025-09-13,2025-09,CUS-0544,South West,Marketplace,Sports,Fitness Tracker,2,53.57,27,0,107.14,54,53.14,5,No
ORD-01305,2025-09-13,2025-09,CUS-0078,Midlands,Store,Electronics,Bluetooth Speaker,5,61.94,34,0,309.7,170,139.7,3.9,No
ORD-00914,2025-09-13,2025-09,CUS-0164,South East,Online,Home,Coffee Maker,1,76.66,41,0,76.66,41,35.66,3.5,No
ORD-00017,2025-09-13,2025-09,CUS-0246,Midlands,Online,Sports,Yoga Mat,3,28.73,12,0.2,68.95,36,32.95,4.7,Yes
ORD-00769,2025-09-13,2025-09,CUS-0198,North East,Online,Home,Coffee Maker,3,73.23,41,0.1,197.72,123,74.72,4.1,No
ORD-01164,2025-09-14,2025-09,CUS-0105,London,Marketplace,Books,Business Intelligence Guide,1,34.93,12,0.05,33.18,12,21.18,5,No
ORD-00125,2025-09-15,2025-09,CUS-0599,South East,Marketplace,Home,Coffee Maker,1,78.4,41,0.15,66.64,41,25.64,4.1,Yes
ORD-00405,2025-09-15,2025-09,CUS-0515,North East,Marketplace,Sports,Running Shoes,4,80.49,38,0.15,273.67,152,121.67,4.9,No
ORD-01150,2025-09-15,2025-09,CUS-0163,Midlands,Marketplace,Home,Desk Lamp,3,34.33,17,0.15,87.54,51,36.54,3.2,No
ORD-00051,2025-09-16,2025-09,CUS-0368,North West,Online,Home,Air Fryer,2,120.53,69,0.05,229.01,138,91.01,3.8,No
ORD-01040,2025-09-16,2025-09,CUS-0375,South West,Online,Electronics,Wireless Headphones,4,93.11,48,0.1,335.2,192,143.2,4.3,No
ORD-01067,2025-09-17,2025-09,CUS-0111,South West,Online,Beauty,Hair Dryer,1,59.9,29,0.05,56.9,29,27.9,5,No
ORD-01370,2025-09-17,2025-09,CUS-0334,South West,Store,Sports,Running Shoes,2,80.81,38,0,161.62,76,85.62,4.1,Yes
ORD-00205,2025-09-17,2025-09,CUS-0080,North East,Store,Electronics,Wireless Headphones,3,86.64,48,0.1,233.93,144,89.93,4.2,No
ORD-01405,2025-09-17,2025-09,CUS-0043,North East,Store,Fashion,Backpack,3,50.18,21,0,150.54,63,87.54,4.7,No
ORD-01718,2025-09-17,2025-09,CUS-0092,South West,Marketplace,Sports,Yoga Mat,4,29.92,12,0,119.68,48,71.68,3.4,No
ORD-01617,2025-09-17,2025-09,CUS-0127,Scotland,Online,Beauty,Hair Dryer,2,61.69,29,0,123.38,58,65.38,5,No
ORD-01754,2025-09-18,2025-09,CUS-0307,South East,Store,Beauty,Skin Care Set,3,45.79,18,0,137.37,54,83.37,5,No
ORD-00981,2025-09-18,2025-09,CUS-0051,South East,Marketplace,Beauty,Skin Care Set,3,42.79,18,0.05,121.95,54,67.95,3.4,No
ORD-00175,2025-09-18,2025-09,CUS-0198,Midlands,Marketplace,Books,Data Analytics Handbook,3,38.59,14,0.05,109.98,42,67.98,3.3,No
ORD-00214,2025-09-18,2025-09,CUS-0055,North West,Online,Home,Coffee Maker,5,78.16,41,0.1,351.72,205,146.72,3.2,No
ORD-00286,2025-09-19,2025-09,CUS-0174,South West,Store,Home,Coffee Maker,2,76.97,41,0.15,130.85,82,48.85,4.8,Yes
ORD-00333,2025-09-19,2025-09,CUS-0398,South East,Marketplace,Fashion,Backpack,2,48.88,21,0.1,87.98,42,45.98,4.3,No
ORD-00762,2025-09-19,2025-09,CUS-0298,South West,Store,Fashion,Winter Jacket,4,95.88,46,0,383.52,184,199.52,4.8,No
ORD-00463,2025-09-19,2025-09,CUS-0139,Midlands,Online,Home,Desk Lamp,4,35.81,17,0.05,136.08,68,68.08,4.9,No
ORD-01463,2025-09-19,2025-09,CUS-0449,Wales,Store,Beauty,Hair Dryer,1,62.87,29,0.1,56.58,29,27.58,3.9,No
ORD-01470,2025-09-19,2025-09,CUS-0364,Wales,Online,Electronics,Smart Watch,5,162.26,92,0.2,649.04,460,189.04,3.8,No
ORD-00921,2025-09-20,2025-09,CUS-0258,North East,Marketplace,Beauty,Skin Care Set,2,46.39,18,0.15,78.86,36,42.86,4.6,No
ORD-01430,2025-09-20,2025-09,CUS-0401,Wales,Store,Sports,Yoga Mat,3,31.24,12,0.1,84.35,36,48.35,4.6,No
ORD-00380,2025-09-21,2025-09,CUS-0538,South East,Store,Sports,Fitness Tracker,5,57.37,27,0,286.85,135,151.85,3.6,No
ORD-00140,2025-09-23,2025-09,CUS-0040,North West,Online,Home,Coffee Maker,3,74.43,41,0.05,212.13,123,89.13,3.4,No
ORD-00604,2025-09-23,2025-09,CUS-0088,South East,Store,Fashion,Classic Trainers,1,69.54,32,0,69.54,32,37.54,3.5,No
ORD-00521,2025-09-23,2025-09,CUS-0366,Scotland,Online,Electronics,Bluetooth Speaker,5,62.58,34,0.2,250.32,170,80.32,4.5,No
ORD-00353,2025-09-24,2025-09,CUS-0056,London,Online,Sports,Fitness Tracker,3,52.72,27,0.15,134.44,81,53.44,3.9,No
ORD-01566,2025-09-24,2025-09,CUS-0446,Midlands,Store,Electronics,Wireless Headphones,4,85.52,48,0.05,324.98,192,132.98,4.9,No
ORD-00119,2025-09-24,2025-09,CUS-0268,Midlands,Store,Sports,Fitness Tracker,3,57.54,27,0.1,155.36,81,74.36,4.9,No
ORD-00202,2025-09-24,2025-09,CUS-0531,Scotland,Online,Books,Business Intelligence Guide,3,33.72,12,0.1,91.04,36,55.04,4.9,Yes
ORD-00948,2025-09-24,2025-09,CUS-0049,Scotland,Online,Books,Data Analytics Handbook,1,40.92,14,0.2,32.74,14,18.74,4.6,No
ORD-00149,2025-09-25,2025-09,CUS-0502,South East,Store,Books,Data Analytics Handbook,3,38.95,14,0,116.85,42,74.85,3.4,No
ORD-01726,2025-09-25,2025-09,CUS-0146,North West,Online,Home,Air Fryer,5,118.24,69,0,591.2,345,246.2,3.3,No
ORD-00730,2025-09-26,2025-09,CUS-0027,South East,Marketplace,Fashion,Classic Trainers,4,70.82,32,0,283.28,128,155.28,3.7,No
ORD-01746,2025-09-26,2025-09,CUS-0284,London,Marketplace,Beauty,Skin Care Set,3,44.98,18,0,134.94,54,80.94,4.6,No
ORD-01788,2025-09-26,2025-09,CUS-0307,North East,Online,Beauty,Skin Care Set,1,43.29,18,0,43.29,18,25.29,3.4,No
ORD-00059,2025-09-27,2025-09,CUS-0020,North West,Online,Beauty,Hair Dryer,5,60.74,29,0,303.7,145,158.7,4,No
ORD-00686,2025-09-27,2025-09,CUS-0290,London,Online,Fashion,Backpack,2,50.27,21,0,100.54,42,58.54,4.5,No
ORD-01234,2025-09-27,2025-09,CUS-0180,Wales,Marketplace,Fashion,Winter Jacket,3,90.29,46,0,270.87,138,132.87,3.4,No
ORD-00957,2025-09-27,2025-09,CUS-0097,North West,Store,Electronics,Bluetooth Speaker,3,64.16,34,0,192.48,102,90.48,3.7,No
ORD-00962,2025-09-29,2025-09,CUS-0260,South East,Online,Books,Data Analytics Handbook,4,39.79,14,0.2,127.33,56,71.33,4.5,No
ORD-00337,2025-09-30,2025-09,CUS-0377,South West,Store,Home,Desk Lamp,4,33.68,17,0,134.72,68,66.72,3.5,No
ORD-01297,2025-09-30,2025-09,CUS-0482,Wales,Store,Sports,Fitness Tracker,5,52.76,27,0,263.8,135,128.8,4.8,No
ORD-01019,2025-10-01,2025-10,CUS-0257,Wales,Online,Electronics,Wireless Headphones,1,88.54,48,0,88.54,48,40.54,5,No
ORD-01439,2025-10-02,2025-10,CUS-0073,North West,Online,Beauty,Hair Dryer,3,58.95,29,0.1,159.17,87,72.17,3.8,No
ORD-00723,2025-10-02,2025-10,CUS-0563,Wales,Online,Electronics,Smart Watch,3,164.85,92,0,494.55,276,218.55,3.2,No
ORD-01008,2025-10-02,2025-10,CUS-0049,London,Store,Home,Desk Lamp,4,35.52,17,0,142.08,68,74.08,3.4,No
ORD-01362,2025-10-03,2025-10,CUS-0314,South West,Marketplace,Beauty,Skin Care Set,3,45.31,18,0.15,115.54,54,61.54,4.3,No
ORD-00603,2025-10-03,2025-10,CUS-0530,North West,Marketplace,Beauty,Skin Care Set,4,43.71,18,0.05,166.1,72,94.1,4.9,No
ORD-01515,2025-10-03,2025-10,CUS-0008,South East,Store,Beauty,Hair Dryer,1,59.09,29,0.1,53.18,29,24.18,4.8,No
ORD-01752,2025-10-03,2025-10,CUS-0305,North East,Online,Electronics,Bluetooth Speaker,3,62.02,34,0,186.06,102,84.06,4.2,No
ORD-01107,2025-10-03,2025-10,CUS-0538,Scotland,Online,Electronics,Wireless Headphones,1,86.05,48,0,86.05,48,38.05,4.1,No
ORD-01021,2025-10-04,2025-10,CUS-0325,South West,Online,Books,Business Intelligence Guide,5,34.71,12,0.1,156.2,60,96.2,5,No
ORD-01275,2025-10-04,2025-10,CUS-0264,Scotland,Store,Home,Coffee Maker,3,71.91,41,0,215.73,123,92.73,4.8,No
ORD-01181,2025-10-04,2025-10,CUS-0329,South East,Store,Books,Data Analytics Handbook,4,41.51,14,0.1,149.44,56,93.44,3.3,No
ORD-00082,2025-10-04,2025-10,CUS-0404,North East,Online,Beauty,Hair Dryer,2,62.84,29,0.1,113.11,58,55.11,4,Yes
ORD-01597,2025-10-04,2025-10,CUS-0362,North West,Store,Home,Desk Lamp,2,35.93,17,0,71.86,34,37.86,3.5,No
ORD-00440,2025-10-04,2025-10,CUS-0295,Scotland,Marketplace,Home,Air Fryer,1,124.22,69,0.15,105.59,69,36.59,4.3,No
